Year,StateCode,StateAbb,CountyCode,CountyName,CommodityCode,CommodityName,InsurancePlanCode,InsurancePlanAbb,CoverageCategory,StageCode,CauseOfLossCode,CauseOfLossDescription,MonthOfLoss,MonthOfLossName,YearOfLoss,PoliciesEarningPremium,PoliciesIndemnified,NetPlantedAcres,NetEndorsedAcres,Liability,TotalPremium,ProducerPaidPremium,Subsidy,PrivateSubsidy,AdditionalSubsidy,EFAPremiumDiscount,NetAcresLoss,Indemnity,IndemnityByPremium
2016,6,CA,67,Sacramento                    ,18,RICE                          ,33,SCO-RPHPE ,A,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,2017,2,2,0,855,14344,3146,1101,2045,0,0,0,0,14344,4.56
2016,6,CA,101,Sutter                        ,18,RICE                          ,3,RPHPE     ,A,H ,1,Decline in Price,10,OCT,2016,9,9,1524.709,0,2059635.3,117588.06,72040.45,45547.61,0,0,0,1524.709,86614.22,0.74
2016,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,UH,12,Heat,7,JUL,2016,1,1,12,0,9900,143.1,47.1,96,0,0,0,9.48,5158.8,36.05
2016,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,H ,12,Heat,7,JUL,2016,4,4,497.4,0,519123,16171.1,8321.1,7850,0,0,0,499.92,61760,3.82
2016,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,H ,12,Heat,6,JUN,2016,2,2,342.3,0,442607,14785,6653,8132,0,0,0,342.3,120148,8.13
2016,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,R ,12,Heat,6,JUN,2016,2,2,154.5,0,78874,2334,957,1377,0,0,0,154.5,10383,4.45
2016,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,H ,12,Heat,8,AUG,2016,2,2,201.2,0,233869.2,7826.8,3760.6,4066.2,0,0,0,201.2,21937.2,2.8
2016,6,CA,101,Sutter                        ,18,RICE                          ,3,RPHPE     ,A,H ,31,Excess Moisture/Precipitation/Rain,10,OCT,2016,6,6,1327.224,0,1790325.93,102823.65,62850.36,39973.29,0,0,0,1327.224,72702.54,0.71
2016,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,10,OCT,2016,2,2,97.7,0,137014.8,5199.6,2685.8,2513.8,0,0,0,99.38,31200.8,6
2016,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,UH,31,Excess Moisture/Precipitation/Rain,10,OCT,2016,1,1,8,0,6600,95.4,31.4,64,0,0,0,6.32,3439.2,36.05
2016,6,CA,101,Sutter                        ,18,RICE                          ,3,RPHPE     ,A,H ,51,Flood,10,OCT,2016,1,1,56.742,0,77700.77,4371.29,2710.19,1661.1,0,0,0,56.742,870.24,0.2
2016,6,CA,113,Yolo                          ,18,RICE                          ,1,YP        ,A,H ,12,Heat,7,JUL,2016,2,2,144.1,0,159539,15368,9133,6235,0,0,0,144.1,14687,0.96
2016,6,CA,113,Yolo                          ,18,RICE                          ,1,YP        ,A,H ,12,Heat,8,AUG,2016,1,1,220.8,0,240409,24116,14952,9164,0,0,0,220.8,23363,0.97
2016,6,CA,113,Yolo                          ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,5,MAY,2016,1,1,87.76,0,46929.2,7783.6,3502.8,4280.8,0,0,0,87.76,46929.2,6.03
2016,6,CA,113,Yolo                          ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,3,MAR,2016,1,1,131.64,0,70393.8,11675.4,5254.2,6421.2,0,0,0,131.64,70393.8,6.03
2016,6,CA,113,Yolo                          ,18,RICE                          ,1,YP        ,A,H ,44,Cold Wet Weather,9,SEP,2016,2,2,838.2,0,709143,76772,37278,39494,0,0,0,838.2,87721,1.14
2016,6,CA,113,Yolo                          ,18,RICE                          ,33,SCO-RPHPE ,A,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,2017,1,1,0,154.5,1850,444,155,289,0,0,0,0,1850,4.17
2016,6,CA,115,Yuba                          ,18,RICE                          ,2,RP        ,A,H ,1,Decline in Price,11,NOV,2016,1,1,577.5,0,681250,49736,30837,18899,0,0,0,592.7,29329,0.59
2016,6,CA,115,Yuba                          ,18,RICE                          ,3,RPHPE     ,A,H ,1,Decline in Price,10,OCT,2016,1,1,157.6,0,155657,6704,3017,3687,0,0,0,157.6,30269,4.52
2016,6,CA,115,Yuba                          ,18,RICE                          ,1,YP        ,A,H ,31,Excess Moisture/Precipitation/Rain,10,OCT,2016,1,1,101,0,123374,5027,3117,1910,0,0,0,101,123154,24.5
2016,6,CA,115,Yuba                          ,18,RICE                          ,33,SCO-RPHPE ,A,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,2017,2,2,0,419.1043,26959,3950,1382,2568,0,0,0,0,6148,1.56
2017,6,CA,7,Butte                         ,18,RICE                          ,1,YP        ,A,PT,13,Failure of Irrigation Supply,4,APR,2017,1,1,53.082,0,34332,1760,792,968,0,0,0,53.082,34332,19.51
2017,6,CA,7,Butte                         ,18,RICE                          ,1,YP        ,A,PT,15,Inability to Prepare Land for Irrigation,4,APR,2017,1,1,217.84,0,154001.6,9983.6,4692.4,5291.2,0,0,0,217.84,154001.6,15.43
2017,6,CA,7,Butte                         ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,2,FEB,2017,15,15,1135.48269,0,760889.7,38725.5,15675,23050.5,0,0,0,1135.48269,760889.7,19.65
2017,6,CA,7,Butte                         ,18,RICE                          ,1,YP        ,A,P2,31,Excess Moisture/Precipitation/Rain,2,FEB,2017,1,1,117.9,0,69579,3123.9,718.5,2405.4,0,0,0,117.9,69579,22.27
2017,6,CA,7,Butte                         ,18,RICE                          ,2,RP        ,A,PT,31,Excess Moisture/Precipitation/Rain,4,APR,2017,2,2,324.4,0,216562,34073,21125,12948,0,0,0,324.4,216562,6.36
2017,6,CA,7,Butte                         ,18,RICE                          ,1,YP        ,A,P2,31,Excess Moisture/Precipitation/Rain,4,APR,2017,2,2,260.8,0,141279.6,5920,1677.6,4242.4,0,0,0,260.8,141279.6,23.86
2017,6,CA,7,Butte                         ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,4,APR,2017,81,81,10845.05212,0,7077140.4,343460.4,134482.8,208977.6,0,0,0,10845.05212,7077140.4,20.61
2017,6,CA,7,Butte                         ,18,RICE                          ,1,YP        ,A,P2,31,Excess Moisture/Precipitation/Rain,3,MAR,2017,1,1,155.4,0,72761.4,2632.2,1079.4,1552.8,0,0,0,155.4,72761.4,27.64
2017,6,CA,7,Butte                         ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,3,MAR,2017,32,32,3335.9178,0,1942485.6,80607,34894.8,45712.2,0,0,0,3335.9178,1942485.6,24.1
2017,6,CA,7,Butte                         ,18,RICE                          ,3,RPHPE     ,A,PT,31,Excess Moisture/Precipitation/Rain,1,JAN,2017,9,9,343.71903,0,237682.8,19483.2,9020.7,10462.5,0,0,0,343.71903,237682.8,12.2
2017,6,CA,7,Butte                         ,18,RICE                          ,3,RPHPE     ,A,PT,31,Excess Moisture/Precipitation/Rain,2,FEB,2017,10,10,410.18403,0,280729.2,22502.1,10379.1,12123,0,0,0,476.64903,323775.6,14.39
2017,6,CA,7,Butte                         ,18,RICE                          ,1,YP        ,A,P2,31,Excess Moisture/Precipitation/Rain,1,JAN,2017,1,1,117.9,0,69579,3123.9,718.5,2405.4,0,0,0,117.9,69579,22.27
2017,6,CA,7,Butte                         ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,1,JAN,2017,15,15,1135.48269,0,760889.7,38725.5,15675,23050.5,0,0,0,1135.48269,760889.7,19.65
2017,6,CA,7,Butte                         ,18,RICE                          ,3,RPHPE     ,A,PT,31,Excess Moisture/Precipitation/Rain,4,APR,2017,24,24,2186.20204,0,1534115.6,124962.8,53409.8,71553,0,0,0,2186.20204,1534115.6,12.28
2017,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,H ,12,Heat,8,AUG,2017,1,1,212,0,277051,13029,8078,4951,0,0,0,212,7005,0.54
2017,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,2,FEB,2017,5,5,176.7,0,127155.6,7970.1,4236.6,3733.5,0,0,0,176.7,127155.6,15.95
2017,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,5,MAY,2017,1,1,230,0,130593,5509,2259,3250,0,0,0,230.02,130604,23.71
2017,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,P2,31,Excess Moisture/Precipitation/Rain,4,APR,2017,2,2,66.2416,0,33737.2,2880,1785.6,1094.4,0,0,0,66.2416,33737.2,11.71
2017,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,C,P2,31,Excess Moisture/Precipitation/Rain,3,MAR,2017,1,1,20.25,0,4128.6,40.2,0,40.2,0,0,0,20.25,4128.6,102.7
2017,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,4,APR,2017,54,54,5194.44224,0,3286361.2,158234.6,70164.2,88070.4,0,0,0,5194.44224,3286361.2,20.77
2017,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,11,NOV,2016,2,2,119.72,0,76402,3742,1684,2058,0,0,0,119.72,76402,20.42
2017,6,CA,11,Colusa                        ,18,RICE                          ,3,RPHPE     ,A,PT,31,Excess Moisture/Precipitation/Rain,3,MAR,2017,1,1,68.376,0,48437.1,5518.8,3421.8,2097,0,0,0,68.376,48437.1,8.78
2017,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,C,P2,31,Excess Moisture/Precipitation/Rain,4,APR,2017,1,1,13.5,0,2752.4,26.8,0,26.8,0,0,0,13.5,2752.4,102.7
2017,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,P2,31,Excess Moisture/Precipitation/Rain,3,MAR,2017,2,2,99.3624,0,50605.8,4320,2678.4,1641.6,0,0,0,99.3624,50605.8,11.71
2017,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,3,MAR,2017,41,41,4843.83086,0,3043164.6,135973.2,53362.6,82610.6,0,0,0,4843.83086,3043164.6,22.38
2017,6,CA,11,Colusa                        ,18,RICE                          ,3,RPHPE     ,A,PT,31,Excess Moisture/Precipitation/Rain,1,JAN,2017,1,1,68.376,0,48437.1,5518.8,3421.8,2097,0,0,0,68.376,48437.1,8.78
2017,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,1,JAN,2017,5,5,176.7,0,127155.6,7970.1,4236.6,3733.5,0,0,0,176.7,127155.6,15.95
2017,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,10,OCT,2016,1,1,493.16,0,340900,20206,10507,9699,0,0,0,493.16,340900,16.87
2017,6,CA,11,Colusa                        ,18,RICE                          ,3,RPHPE     ,A,PT,31,Excess Moisture/Precipitation/Rain,4,APR,2017,2,2,206.868,0,144583.8,12582.4,5764.4,6818,0,0,0,206.868,144583.8,11.49
2017,6,CA,11,Colusa                        ,18,RICE                          ,1,YP        ,C,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,2017,1,1,123.7,0,22745,234,0,234,0,0,0,123.7,22745,97.2
2017,6,CA,21,Glenn                         ,18,RICE                          ,1,YP        ,A,H ,12,Heat,6,JUN,2017,1,1,93,0,59970,2388,1075,1313,0,0,0,93,18705,7.83
2017,6,CA,21,Glenn                         ,18,RICE                          ,1,YP        ,A,H ,12,Heat,9,SEP,2017,1,1,122.25,0,117503,3248,1461,1787,0,0,0,122.775,7647,2.35
2017,6,CA,21,Glenn                         ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,3,MAR,2017,5,5,441.792,0,268114.2,11060.4,5275.8,5784.6,0,0,0,441.792,268114.2,24.24
2017,6,CA,21,Glenn                         ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,2,FEB,2017,3,3,67.09386,0,49738.5,3597,2229.9,1367.1,0,0,0,67.09386,49738.5,13.83
2017,6,CA,21,Glenn                         ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,1,JAN,2017,3,3,67.09386,0,49738.5,3597,2229.9,1367.1,0,0,0,67.09386,49738.5,13.83
2017,6,CA,21,Glenn                         ,18,RICE                          ,3,RPHPE     ,A,PT,31,Excess Moisture/Precipitation/Rain,4,APR,2017,1,1,44,0,28028,2014,906,1108,0,0,0,44,28028,13.92
2017,6,CA,21,Glenn                         ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,4,APR,2017,13,13,1070.74148,0,609832.8,23078.6,9371.4,13707.2,0,0,0,1070.74148,609832.8,26.42
2017,6,CA,35,Lassen                        ,55,RICE,90,APH       ,A,H ,93,Wildlife,8,AUG,2017,1,1,60.1,0,76737,10017,4508,5509,0,0,0,60.1,4911,0.49
2017,6,CA,61,Placer                        ,18,RICE                          ,1,YP        ,A,P2,31,Excess Moisture/Precipitation/Rain,3,MAR,2017,2,2,178.692,0,90175.2,7320.6,3388.8,3931.8,0,0,0,178.9098,90175.2,12.32
2017,6,CA,61,Placer                        ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,3,MAR,2017,11,11,1929.32676,0,1097835,87154.8,44464.8,42690,0,0,0,1929.32676,1097835,12.6
2017,6,CA,61,Placer                        ,18,RICE                          ,2,RP        ,A,PT,31,Excess Moisture/Precipitation/Rain,4,APR,2017,1,1,7.976,0,5476.8,839.6,520.4,319.2,0,0,0,7.976,5476.8,6.52
2017,6,CA,61,Placer                        ,18,RICE                          ,3,RPHPE     ,A,PT,31,Excess Moisture/Precipitation/Rain,3,MAR,2017,1,1,163.62,0,102486,8971.2,4036.8,4934.4,0,0,0,163.62,102486,11.42
2017,6,CA,61,Placer                        ,18,RICE                          ,1,YP        ,A,P2,31,Excess Moisture/Precipitation/Rain,2,FEB,2017,1,1,2.28,0,1182,143.1,88.8,54.3,0,0,0,2.28,1182,8.26
2017,6,CA,61,Placer                        ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,2,FEB,2017,1,1,110.5758,0,63999.6,5265.3,2369.7,2895.6,0,0,0,110.5758,63999.6,12.15
2017,6,CA,61,Placer                        ,18,RICE                          ,2,RP        ,A,PT,31,Excess Moisture/Precipitation/Rain,1,JAN,2017,1,1,5.982,0,4107.6,629.7,390.3,239.4,0,0,0,5.982,4107.6,6.52
2017,6,CA,61,Placer                        ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,5,MAY,2017,1,1,121.1,0,68088,2950,1209,1741,0,0,0,121.1,68088,23.08
2017,6,CA,61,Placer                        ,18,RICE                          ,1,YP        ,A,P2,31,Excess Moisture/Precipitation/Rain,4,APR,2017,3,3,122.168,0,61692.8,5071.2,2377.6,2693.6,0,0,0,122.3132,61692.8,12.17
2017,6,CA,61,Placer                        ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,4,APR,2017,14,14,4369.35224,0,2483959.8,209531.6,102436.8,107094.8,0,0,0,4369.35224,2483959.8,11.85
2017,6,CA,61,Placer                        ,18,RICE                          ,1,YP        ,A,P2,31,Excess Moisture/Precipitation/Rain,1,JAN,2017,1,1,2.28,0,1182,143.1,88.8,54.3,0,0,0,2.28,1182,8.26
2017,6,CA,61,Placer                        ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,1,JAN,2017,1,1,110.5758,0,63999.6,5265.3,2369.7,2895.6,0,0,0,110.5758,63999.6,12.15
2017,6,CA,61,Placer                        ,18,RICE                          ,2,RP        ,A,PT,31,Excess Moisture/Precipitation/Rain,2,FEB,2017,1,1,5.982,0,4107.6,629.7,390.3,239.4,0,0,0,5.982,4107.6,6.52
2017,6,CA,61,Placer                        ,18,RICE                          ,3,RPHPE     ,A,PT,31,Excess Moisture/Precipitation/Rain,4,APR,2017,1,1,109.08,0,68324,5980.8,2691.2,3289.6,0,0,0,109.08,68324,11.42
2017,6,CA,67,Sacramento                    ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,3,MAR,2017,2,2,335.13,0,168688.8,22863,10090.2,12772.8,0,0,0,335.13,168688.8,7.38
2017,6,CA,67,Sacramento                    ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,1,JAN,2017,1,1,125.56275,0,55033.2,3493.5,1257.6,2235.9,0,0,0,125.56275,55033.2,15.75
2017,6,CA,67,Sacramento                    ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,4,APR,2017,6,6,1562.612,0,1045895.8,139366,77144.6,62221.4,0,0,0,1562.612,1045895.8,7.5
2017,6,CA,67,Sacramento                    ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,2,FEB,2017,1,1,125.56275,0,55033.2,3493.5,1257.6,2235.9,0,0,0,125.56275,55033.2,15.75
2017,6,CA,77,San Joaquin                   ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,4,APR,2017,2,2,73.414,0,44302,3935.8,1741.4,2194.4,0,0,0,87.348,49986,12.7
2017,6,CA,77,San Joaquin                   ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,3,MAR,2017,2,2,131.022,0,74979,6394.8,2788.8,3606,0,0,0,131.022,74979,11.72
2017,6,CA,89,Shasta                        ,55,RICE,90,APH       ,A,H ,12,Heat,5,MAY,2017,2,2,254,0,339199,12423,5093,7330,0,0,0,254,90288,7.27
2017,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,H ,12,Heat,8,AUG,2017,3,3,917.7,0,1036725,48839,30279,18560,0,0,0,917.7,65023,1.33
2017,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,H ,12,Heat,7,JUL,2017,2,2,260.1,0,226319,9332,4731,4601,0,0,0,260.94,24214,2.59
2017,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,4,APR,2017,133,133,16331.94904,0,10295397.2,583546.2,303781.2,279765,0,0,0,16331.95306,10295397.2,17.64
2017,6,CA,101,Sutter                        ,18,RICE                          ,2,RP        ,A,PT,31,Excess Moisture/Precipitation/Rain,6,JUN,2017,1,1,149.5,0,93289,7727,3477,4250,0,0,0,149.5,93289,12.07
2017,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,P2,31,Excess Moisture/Precipitation/Rain,3,MAR,2017,7,7,496.341,0,230520,14437.2,8079.6,6357.6,0,0,0,496.341,230520,15.97
2017,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,3,MAR,2017,106,106,12170.47012,0,7057051.8,337185,153003,184182,0,0,0,12170.47614,7057051.8,20.93
2017,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,6,JUN,2017,1,1,81.444,0,54864.4,2930,1318.4,1611.6,0,0,0,81.444,54864.4,18.73
2017,6,CA,101,Sutter                        ,18,RICE                          ,3,RPHPE     ,A,PT,31,Excess Moisture/Precipitation/Rain,1,JAN,2017,1,1,45.87,0,28596.3,2540.7,1321.2,1219.5,0,0,0,45.87,28596.3,11.26
2017,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,2,FEB,2017,2,2,165.18,0,91622.1,3420.9,1628.4,1792.5,0,0,0,165.18,91622.1,26.78
2017,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,5,MAY,2017,13,13,4421.5,0,3280208,253209,154479,98730,0,0,0,4421.5,3280208,12.95
2017,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,P2,31,Excess Moisture/Precipitation/Rain,4,APR,2017,7,7,330.894,0,153680,9624.8,5386.4,4238.4,0,0,0,330.894,153680,15.97
2017,6,CA,101,Sutter                        ,18,RICE                          ,2,RP        ,A,PT,31,Excess Moisture/Precipitation/Rain,3,MAR,2017,1,1,42.3,0,28884,2317.8,1042.8,1275,0,0,0,42.3,28884,12.46
2017,6,CA,101,Sutter                        ,18,RICE                          ,3,RPHPE     ,A,PT,31,Excess Moisture/Precipitation/Rain,2,FEB,2017,1,1,45.87,0,28596.3,2540.7,1321.2,1219.5,0,0,0,45.87,28596.3,11.26
2017,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,1,JAN,2017,2,2,165.18,0,91622.1,3420.9,1628.4,1792.5,0,0,0,165.18,91622.1,26.78
2017,6,CA,101,Sutter                        ,18,RICE                          ,3,RPHPE     ,A,PT,31,Excess Moisture/Precipitation/Rain,4,APR,2017,3,3,1252.36,0,903465.4,95367.6,58789.6,36578,0,0,0,1252.36,903465.4,9.47
2017,6,CA,101,Sutter                        ,18,RICE                          ,2,RP        ,A,PT,31,Excess Moisture/Precipitation/Rain,4,APR,2017,1,1,28.2,0,19256,1545.2,695.2,850,0,0,0,28.2,19256,12.46
2017,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,PT,51,Flood,6,JUN,2017,1,1,750.8,0,500510,38349,23776,14573,0,0,0,750.8,500510,13.05
2017,6,CA,101,Sutter                        ,18,RICE                          ,1,YP        ,A,PT,61,Wind/Excess Wind,4,APR,2017,1,1,4.94,0,3504.4,164,73.6,90.4,0,0,0,4.94,3504.4,21.37
2017,6,CA,101,Sutter                        ,55,RICE                          ,90,APH       ,A,H ,12,Heat,7,JUL,2017,2,2,84.11,0,119847,6869,2816,4053,0,0,0,84.11,30828,4.49
2017,6,CA,101,Sutter                        ,55,RICE                          ,90,APH       ,A,UH,12,Heat,7,JUL,2017,1,1,97.8,0,149447,11374,5118,6256,0,0,0,97.83,149447,13.14
2017,6,CA,113,Yolo                          ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,5,MAY,2017,7,7,5727.6,0,2672752,518837,286957,231880,0,0,0,5727.6,2672752,5.15
2017,6,CA,113,Yolo                          ,18,RICE                          ,1,YP        ,C,P2,31,Excess Moisture/Precipitation/Rain,4,APR,2017,1,1,79,0,13758,524,0,524,0,0,0,79,13758,26.26
2017,6,CA,113,Yolo                          ,18,RICE                          ,3,RPHPE     ,A,PT,31,Excess Moisture/Precipitation/Rain,4,APR,2017,1,1,154.5,0,100604,19643,12179,7464,0,0,0,154.5,100604,5.12
2017,6,CA,113,Yolo                          ,18,RICE                          ,1,YP        ,C,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,2017,1,1,54.6,0,9650,365,0,365,0,0,0,54.6,9650,26.44
2017,6,CA,113,Yolo                          ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,4,APR,2017,22,22,3896.056,0,2012530,311409.6,149338.4,162071.2,0,0,0,3896.056,2012530,6.46
2017,6,CA,113,Yolo                          ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,3,MAR,2017,10,10,1976.334,0,1013214,166325.4,75168.6,91156.8,0,0,0,1976.334,1013214,6.09
2017,6,CA,115,Yuba                          ,18,RICE                          ,1,YP        ,A,P2,31,Excess Moisture/Precipitation/Rain,3,MAR,2017,1,1,87.8085,0,43960.2,2854.2,1284.6,1569.6,0,0,0,87.8085,43960.2,15.4
2017,6,CA,115,Yuba                          ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,3,MAR,2017,11,11,986.379,0,589022.4,31347.6,13538.4,17809.2,0,0,0,986.379,589022.4,18.79
2017,6,CA,115,Yuba                          ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,2,FEB,2017,1,1,34.77,0,13759.8,653.7,267.9,385.8,0,0,0,34.77,13759.8,21.05
2017,6,CA,115,Yuba                          ,18,RICE                          ,1,YP        ,A,P2,31,Excess Moisture/Precipitation/Rain,4,APR,2017,1,1,58.539,0,29306.8,1902.8,856.4,1046.4,0,0,0,58.539,29306.8,15.4
2017,6,CA,115,Yuba                          ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,4,APR,2017,15,15,1778.446,0,1035611,53345,23027.8,30317.2,0,0,0,1779.246,1035611,19.41
2017,6,CA,115,Yuba                          ,18,RICE                          ,2,RP        ,A,P2,31,Excess Moisture/Precipitation/Rain,4,APR,2017,1,1,514.18,0,252679,26804,12062,14742,0,0,0,514.18,252679,9.43
2017,6,CA,115,Yuba                          ,18,RICE                          ,2,RP        ,A,PT,31,Excess Moisture/Precipitation/Rain,4,APR,2017,1,1,17.28,0,11284.8,944.4,424.8,519.6,0,0,0,17.28,11284.8,11.95
2017,6,CA,115,Yuba                          ,18,RICE                          ,3,RPHPE     ,A,PT,31,Excess Moisture/Precipitation/Rain,3,MAR,2017,1,1,86.04,0,53626.2,5268.6,2476.2,2792.4,0,0,0,86.04,53626.2,10.18
2017,6,CA,115,Yuba                          ,18,RICE                          ,1,YP        ,A,PT,31,Excess Moisture/Precipitation/Rain,1,JAN,2017,1,1,34.77,0,13759.8,653.7,267.9,385.8,0,0,0,34.77,13759.8,21.05
2017,6,CA,115,Yuba                          ,18,RICE                          ,3,RPHPE     ,A,PT,31,Excess Moisture/Precipitation/Rain,4,APR,2017,3,3,492.06,0,284942.8,24898.4,11274.8,13623.6,0,0,0,492.06,284942.8,11.44
2017,6,CA,115,Yuba                          ,18,RICE                          ,2,RP        ,A,PT,31,Excess Moisture/Precipitation/Rain,3,MAR,2017,1,1,25.92,0,16927.2,1416.6,637.2,779.4,0,0,0,25.92,16927.2,11.95
2017,6,CA,115,Yuba                          ,18,RICE                          ,1,YP        ,C,P2,31,Excess Moisture/Precipitation/Rain,3,MAR,2017,1,1,36,0,6596,95,0,95,0,0,0,36,6596,69.43
2018,6,CA,7,Butte                         ,18,RICE                          ,3,RPHPE     ,A,H ,1,Decline in Price,12,DEC,2018,1,1,592.41,0,857508,28072,45277,17205,0,0,0,592.41,42398,1.51
2018,6,CA,7,Butte                         ,18,RICE                          ,3,RPHPE     ,A,H ,1,Decline in Price,10,OCT,2018,1,1,211.9,0,302618,9990,16113,6123,0,0,0,211.9,11141,1.12
2018,6,CA,7,Butte                         ,18,RICE                          ,1,YP        ,A,H ,12,Heat,7,JUL,2018,1,1,218.5,0,280481,4978,10593,5615,0,0,0,218.5,16592,3.33
2018,6,CA,7,Butte                         ,18,RICE                          ,3,RPHPE     ,A,H ,12,Heat,7,JUL,2018,1,1,389.59288,0,569018,11651,24788,13137,0,0,0,389.5929,71525,6.14
2018,6,CA,7,Butte                         ,18,RICE                          ,1,YP        ,A,PF,31,Excess Moisture/Precipitation/Rain,4,APR,2018,1,1,163.3,0,105913,2722,6048,3326,0,0,0,163.3,105913,38.91
2018,6,CA,7,Butte                         ,18,RICE                          ,32,SCO-RP    ,A,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,2019,2,2,0,210.525,2362,162,462,300,0,0,0,0,1918,11.84
