Commodity Year,Commodity Name,State Abbrv,County Name,Delivery Type Code,Delivery Type Name,Insurance Plan Abbrv,Cov. Level Percent,Policies Sold,Policies Earning Prem,Policies Indemnified,Units Earning Prem,Units Indemnified,Quantity,Quantity Type,Companion/Endorsed Acres,Liabilities ($),Total Prem ($),Subsidy ($),Indemnity ($),EFA Prem Discount ($),Addnl Subsidy ($),State Subsidy ($),Earn Prem Rate,Loss Ratio
2017,Rice,CA,Placer,RBUP,Reinsured Buyup,RPHPE,0.75,1,1,1,1,1,820,Acres,0,293502,21845,12015,170810,0,0,0,0.074428,7.81918
2017,Rice,CA,Placer,RBUP,Reinsured Buyup,SCO-YP,0.85,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2017,Rice,CA,Placer,RBUP,Reinsured Buyup,YP,0.5,9,4,2,12,4,3182,Acres,0,881191,20545,13765,133627,0,0,0,0.023315,6.504112
2017,Rice,CA,Placer,RBUP,Reinsured Buyup,YP,0.65,3,1,1,1,1,984,Acres,0,388590,11974,7066,68088,0,0,0,0.030813,5.68632
2017,Rice,CA,Placer,RBUP,Reinsured Buyup,YP,0.7,11,4,4,10,9,2340,Acres,0,658069,39222,23140,569089,0,0,0,0.059601,14.509433
2017,Rice,CA,Placer,RBUP,Reinsured Buyup,YP,0.75,12,7,6,17,14,7834,Acres,0,2266807,163905,90793,1936026,0,0,0,0.072306,11.811878
2017,Rice,CA,Placer,RBUP,Reinsured Buyup,YP,0.8,2,2,1,17,9,6182,Acres,0,2811805,208211,99943,666243,0,0,0,0.074048,3.199845
2017,Rice,CA,Placer,RBUP,Reinsured Buyup,YP,0.85,12,7,4,12,5,4044,Acres,0,1626286,137246,52153,559041,0,0,0,0.084392,4.073277
2017,Rice,CA,Placer,RCAT,Reinsured Catastrophic,YP,0.5,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2017,Rice,CA,Sacramento,RBUP,Reinsured Buyup,RP,0.75,3,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2017,Rice,CA,Sacramento,RBUP,Reinsured Buyup,SCO-YP,0.85,2,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2017,Rice,CA,Sacramento,RBUP,Reinsured Buyup,YP,0.5,3,3,0,4,0,3338,Acres,0,913733,29850,20000,0,0,0,0,0.032668,0
2017,Rice,CA,Sacramento,RBUP,Reinsured Buyup,YP,0.6,2,2,1,3,1,2436,Acres,0,705884,33579,21490,183444,0,0,0,0.04757,5.463057
2017,Rice,CA,Sacramento,RBUP,Reinsured Buyup,YP,0.65,2,2,0,2,0,1068,Acres,0,452533,20228,13053,0,0,0,0,0.044699,0
2017,Rice,CA,Sacramento,RBUP,Reinsured Buyup,YP,0.7,1,1,1,2,1,600,Acres,0,170113,14195,8375,86383,0,0,0,0.083444,6.085452
2017,Rice,CA,Sacramento,RBUP,Reinsured Buyup,YP,0.75,3,3,2,3,2,1816,Acres,0,525821,71298,40284,394520,0,0,0,0.135593,5.533395
2017,Rice,CA,Sacramento,RBUP,Reinsured Buyup,YP,0.8,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2017,Rice,CA,Sacramento,RBUP,Reinsured Buyup,YP,0.85,10,10,2,12,3,3688,Acres,0,1760487,171673,65238,660304,0,0,0,0.097514,3.846289
2017,Rice,CA,Sacramento,RCAT,Reinsured Catastrophic,YP,0.5,8,1,0,1,0,608,Acres,0,103886,1479,1479,0,0,0,0,0.014236,0
2017,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,RP,0.85,1,1,0,1,0,420,Acres,0,230103,24329,11678,0,0,0,0,0.10573,0
2017,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,RPHPE,0.6,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2017,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,YP,0.5,1,1,0,2,0,918,Acres,0,277034,8156,5465,0,0,0,0,0.02944,0
2017,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,YP,0.6,4,3,1,4,1,1120,Acres,0,390917,13869,8876,28420,0,0,0,0.035478,2.049174
2017,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,YP,0.65,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2017,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,YP,0.7,2,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2017,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,YP,0.75,4,2,1,3,1,1020,Acres,0,439491,32306,17768,96545,0,0,0,0.073507,2.988454
2017,Rice,CA,San Joaquin,RBUP,Reinsured Buyup,YP,0.8,3,2,0,2,0,246,Acres,0,95927,6420,3081,0,0,0,0,0.066925,0
2017,Rice,CA,San Joaquin,RCAT,Reinsured Catastrophic,YP,0.5,5,1,0,1,0,1628,Acres,0,250887,3443,3443,0,0,0,0,0.013723,0
2017,Rice,CA,Sutter,RBUP,Reinsured Buyup,RP,0.75,6,2,2,4,2,770,Acres,0,307659,19774,10877,141429,0,0,0,0.064272,7.15227
2017,Rice,CA,Sutter,RBUP,Reinsured Buyup,RP,0.85,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2017,Rice,CA,Sutter,RBUP,Reinsured Buyup,RPHPE,0.6,1,1,0,1,0,128,Acres,0,48870,1065,682,0,0,0,0,0.021792,0
2017,Rice,CA,Sutter,RBUP,Reinsured Buyup,RPHPE,0.75,4,4,0,9,0,1304,Acres,0,653436,30125,16569,0,0,0,0,0.046102,0
2017,Rice,CA,Sutter,RBUP,Reinsured Buyup,RPHPE,0.8,1,1,1,3,1,548,Acres,0,210539,16130,7742,95321,0,0,0,0.076612,5.909547
2017,Rice,CA,Sutter,RBUP,Reinsured Buyup,RPHPE,0.85,11,10,2,13,2,9166,Acres,0,3853991,273985,122137,865337,0,0,0,0.071091,3.158337
2017,Rice,CA,Sutter,RBUP,Reinsured Buyup,SCO-RPHPE,0.75,4,4,0,9,0,0,Acres,1304,95837,14634,9513,0,0,0,0,0.152696,0
2017,Rice,CA,Sutter,RBUP,Reinsured Buyup,SCO-RPHPE,0.8,1,1,0,2,0,0,Acres,242,8641,1659,1079,0,0,0,0,0.191991,0
2017,Rice,CA,Sutter,RBUP,Reinsured Buyup,SCO-RPHPE,0.85,2,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2017,Rice,CA,Sutter,RBUP,Reinsured Buyup,SCO-YP,0.5,2,2,0,2,0,0,Acres,738,191164,631,410,0,0,0,0,0.0033,0
2017,Rice,CA,Sutter,RBUP,Reinsured Buyup,SCO-YP,0.75,5,3,0,14,0,0,Acres,3796,275494,2947,1916,0,0,0,0,0.010697,0
2017,Rice,CA,Sutter,RBUP,Reinsured Buyup,SCO-YP,0.85,13,9,0,31,0,0,Acres,10390,69472,2348,1529,0,0,0,0,0.033797,0
2017,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.5,52,44,20,85,29,36824,Acres,0,10455868,154592,104138,1796852,0,0,0,0.014785,11.623188
2017,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.55,6,6,3,25,6,6284,Acres,0,2164702,34373,22000,236142,0,0,0,0.015878,6.869985
2017,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.6,11,9,4,15,5,6516,Acres,0,2377107,43100,27583,501424,0,0,0,0.018131,11.633967
2017,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.65,50,29,14,42,18,17102,Acres,0,6310205,145157,90517,1285165,0,0,0,0.023003,8.85362
2017,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.7,36,31,24,106,44,25924,Acres,0,10143108,313023,190516,1808870,0,0,0,0.03086,5.778712
2017,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.75,93,64,46,158,83,44850,Acres,0,18457497,717357,407456,6032627,0,0,0,0.038865,8.409518
2017,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.8,22,15,9,29,15,12086,Acres,0,5447164,244963,128582,2144656,0,0,0,0.04497,8.75502
2017,Rice,CA,Sutter,RBUP,Reinsured Buyup,YP,0.85,84,59,37,129,60,53248,Acres,0,25614934,1472598,560350,8042481,0,0,0,0.057489,5.461423
2017,Rice,CA,Sutter,RCAT,Reinsured Catastrophic,YP,0.5,25,20,0,27,0,9622,Acres,0,1672769,9651,9212,0,0,0,0,0.005769,0
2017,Rice,CA,Yolo,RBUP,Reinsured Buyup,RP,0.7,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2017,Rice,CA,Yolo,RBUP,Reinsured Buyup,RP,0.75,2,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2017,Rice,CA,Yolo,RBUP,Reinsured Buyup,RP,0.85,2,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2017,Rice,CA,Yolo,RBUP,Reinsured Buyup,RPHPE,0.85,2,1,1,1,1,310,Acres,0,100604,19643,7464,100604,0,0,0,0.19525,5.12162
2017,Rice,CA,Yolo,RBUP,Reinsured Buyup,SCO-RP,0.85,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2017,Rice,CA,Yolo,RBUP,Reinsured Buyup,SCO-RPHPE,0.85,2,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2017,Rice,CA,Yolo,RBUP,Reinsured Buyup,YP,0.5,12,6,0,9,0,2926,Acres,0,935989,41351,27704,0,0,0,0,0.044178,0
2017,Rice,CA,Yolo,RBUP,Reinsured Buyup,YP,0.55,3,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2017,Rice,CA,Yolo,RBUP,Reinsured Buyup,YP,0.6,5,4,3,11,7,4622,Acres,0,1380403,92403,59140,345178,0,0,0,0.066939,3.735571
2017,Rice,CA,Yolo,RBUP,Reinsured Buyup,YP,0.65,11,6,2,13,5,3578,Acres,0,1070907,78433,47441,239608,0,0,0,0.073239,3.054938
2017,Rice,CA,Yolo,RBUP,Reinsured Buyup,YP,0.7,5,3,3,6,3,14916,Acres,0,5998851,428468,331662,417859,0,0,0,0.071425,0.975239
2017,Rice,CA,Yolo,RBUP,Reinsured Buyup,YP,0.75,29,14,11,32,19,21028,Acres,0,7030527,792625,437656,2375047,0,0,0,0.11274,2.996432
2017,Rice,CA,Yolo,RBUP,Reinsured Buyup,YP,0.8,4,3,3,6,5,2014,Acres,0,621137,96834,46480,519188,0,0,0,0.155897,5.361629
2017,Rice,CA,Yolo,RBUP,Reinsured Buyup,YP,0.85,18,7,7,16,16,8146,Acres,0,1801616,439940,167176,1801616,0,0,0,0.244191,4.09514
2017,Rice,CA,Yolo,RCAT,Reinsured Catastrophic,YP,0.5,20,9,2,20,2,13446,Acres,0,2250483,45873,45873,23408,0,0,0,0.020383,0.510278
2017,Rice,CA,Yuba,RBUP,Reinsured Buyup,RP,0.75,4,2,2,7,6,2668,Acres,0,948554,68363,37600,280891,0,0,0,0.07207,4.108816
2017,Rice,CA,Yuba,RBUP,Reinsured Buyup,RPHPE,0.75,3,3,2,3,2,1154,Acres,0,341079,26469,14558,249192,0,0,0,0.077603,9.414484
2017,Rice,CA,Yuba,RBUP,Reinsured Buyup,RPHPE,0.8,2,2,0,2,0,1072,Acres,0,574682,31401,18415,0,0,0,0,0.05464,0
2017,Rice,CA,Yuba,RBUP,Reinsured Buyup,RPHPE,0.85,2,2,1,2,1,1504,Acres,0,687131,46587,23958,89377,0,0,0,0.067799,1.918496
2017,Rice,CA,Yuba,RBUP,Reinsured Buyup,SCO-RPHPE,0.75,3,1,0,1,0,0,Acres,284,13477,2174,1413,0,0,0,0,0.161311,0
2017,Rice,CA,Yuba,RBUP,Reinsured Buyup,SCO-YP,0.65,1,1,0,2,0,0,Acres,436,52264,293,190,0,0,0,0,0.005606,0
2017,Rice,CA,Yuba,RBUP,Reinsured Buyup,SCO-YP,0.75,1,1,0,1,0,0,Acres,464,32135,344,224,0,0,0,0,0.010704,0
2017,Rice,CA,Yuba,RBUP,Reinsured Buyup,SCO-YP,0.85,2,1,0,1,0,0,Acres,568,3620,122,79,0,0,0,0,0.033701,0
2017,Rice,CA,Yuba,RBUP,Reinsured Buyup,YP,0.5,20,20,1,29,1,7534,Acres,0,2290255,36042,24539,54529,0,0,0,0.015737,1.512929
2017,Rice,CA,Yuba,RBUP,Reinsured Buyup,YP,0.6,3,3,0,4,0,618,Acres,0,245837,4864,3113,0,0,0,0,0.019785,0
2017,Rice,CA,Yuba,RBUP,Reinsured Buyup,YP,0.65,5,4,2,8,3,1924,Acres,0,669005,18754,12032,114658,0,0,0,0.028032,6.113789
2017,Rice,CA,Yuba,RBUP,Reinsured Buyup,YP,0.7,8,8,3,16,3,8124,Acres,0,3116891,106917,63082,377046,0,0,0,0.034302,3.526529
2017,Rice,CA,Yuba,RBUP,Reinsured Buyup,YP,0.75,29,23,10,31,10,16446,Acres,0,6518729,266759,147155,1179187,0,0,0,0.040921,4.42042
2017,Rice,CA,Yuba,RBUP,Reinsured Buyup,YP,0.8,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2017,Rice,CA,Yuba,RBUP,Reinsured Buyup,YP,0.85,6,4,0,5,0,2668,Acres,0,1453730,71253,27077,0,0,0,0,0.049013,0
2017,Rice,CA,Yuba,RCAT,Reinsured Catastrophic,YP,0.5,19,16,1,44,1,10776,Acres,0,1788101,12789,11774,6596,0,0,0,0.007152,0.515755
2018,Rice,CA,Butte,RBUP,Reinsured Buyup,MP,0.85,2,2,0,2,0,0,Acres,1704,1109508,13589,6659,0,0,0,0,0.012247,0
2018,Rice,CA,Butte,RBUP,Reinsured Buyup,RP,0.85,3,2,0,3,0,422,Acres,0,200787,16143,6134,0,0,0,0,0.080398,0
2018,Rice,CA,Butte,RBUP,Reinsured Buyup,RPHPE,0.5,2,1,0,2,0,590,Acres,0,240756,3938,2639,0,0,0,0,0.016356,0
2018,Rice,CA,Butte,RBUP,Reinsured Buyup,RPHPE,0.55,1,1,0,1,0,72,Acres,0,31580,606,388,0,0,0,0,0.019189,0
2018,Rice,CA,Butte,RBUP,Reinsured Buyup,RPHPE,0.6,3,3,0,11,0,3348,Acres,0,1596418,36578,23410,0,0,0,0,0.022912,0
2018,Rice,CA,Butte,RBUP,Reinsured Buyup,RPHPE,0.7,5,4,0,4,0,432,Acres,0,220548,8004,4724,0,0,0,0,0.036291,0
2018,Rice,CA,Butte,RBUP,Reinsured Buyup,RPHPE,0.75,22,19,0,21,0,8076,Acres,0,4959766,177581,121777,0,0,0,0,0.035804,0
2018,Rice,CA,Butte,RBUP,Reinsured Buyup,RPHPE,0.8,4,2,0,2,0,1738,Acres,0,1128355,43889,29845,0,0,0,0,0.038896,0
2018,Rice,CA,Butte,RBUP,Reinsured Buyup,RPHPE,0.85,23,11,3,12,3,8290,Acres,0,5821450,270988,130514,125064,0,0,0,0.046549,0.461511
2018,Rice,CA,Butte,RBUP,Reinsured Buyup,SCO-RP,0.85,2,2,2,3,3,0,Acres,422,2362,462,300,1918,0,0,0,0.195596,4.151515
2018,Rice,CA,Butte,RBUP,Reinsured Buyup,SCO-RPHPE,0.5,2,1,1,2,2,0,Acres,590,173345,4750,3087,3987,0,0,0,0.027402,0.839368
2018,Rice,CA,Butte,RBUP,Reinsured Buyup,SCO-RPHPE,0.6,3,3,3,11,11,0,Acres,3348,691779,26218,17042,21444,0,0,0,0.037899,0.817911
2018,Rice,CA,Butte,RBUP,Reinsured Buyup,SCO-RPHPE,0.7,4,4,4,4,4,0,Acres,432,50412,3072,1996,2572,0,0,0,0.060937,0.837239
2018,Rice,CA,Butte,RBUP,Reinsured Buyup,SCO-RPHPE,0.75,16,11,11,20,20,0,Acres,5002,451931,38368,24939,33443,0,0,0,0.084897,0.871637
2018,Rice,CA,Butte,RBUP,Reinsured Buyup,SCO-RPHPE,0.8,3,2,1,6,3,0,Acres,1018,48589,5986,3891,1708,0,0,0,0.123196,0.285332
2018,Rice,CA,Butte,RBUP,Reinsured Buyup,SCO-RPHPE,0.85,20,9,9,14,14,0,Acres,5576,46667,8337,5419,37893,0,0,0,0.178648,4.54516
2018,Rice,CA,Butte,RBUP,Reinsured Buyup,SCO-YP,0.5,1,1,0,3,0,0,Acres,544,181429,708,460,0,0,0,0,0.003902,0
2018,Rice,CA,Butte,RBUP,Reinsured Buyup,SCO-YP,0.6,8,8,0,10,0,0,Acres,2446,337291,1822,1183,0,0,0,0,0.005401,0
2018,Rice,CA,Butte,RBUP,Reinsured Buyup,SCO-YP,0.65,2,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2018,Rice,CA,Butte,RBUP,Reinsured Buyup,SCO-YP,0.7,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2018,Rice,CA,Butte,RBUP,Reinsured Buyup,SCO-YP,0.75,18,14,0,38,0,0,Acres,12190,1028694,13167,8559,0,0,0,0,0.012799,0
2018,Rice,CA,Butte,RBUP,Reinsured Buyup,SCO-YP,0.8,11,8,0,17,0,0,Acres,3466,176858,4156,2702,0,0,0,0,0.023499,0
2018,Rice,CA,Butte,RBUP,Reinsured Buyup,SCO-YP,0.85,22,20,0,53,0,0,Acres,14152,113577,5169,3362,0,0,0,0,0.04551,0
2018,Rice,CA,Butte,RBUP,Reinsured Buyup,YP,0.5,22,20,0,30,0,14108,Acres,0,5595274,79172,56693,0,0,0,0,0.014149,0
2018,Rice,CA,Butte,RBUP,Reinsured Buyup,YP,0.55,1,1,0,4,0,714,Acres,0,319481,5208,3334,0,0,0,0,0.016301,0
2018,Rice,CA,Butte,RBUP,Reinsured Buyup,YP,0.6,16,16,0,20,0,5826,Acres,0,2423707,46978,30212,0,0,0,0,0.019382,0
2018,Rice,CA,Butte,RBUP,Reinsured Buyup,YP,0.65,21,14,0,15,0,5668,Acres,0,2772086,58283,34583,0,0,0,0,0.021024,0
2018,Rice,CA,Butte,RBUP,Reinsured Buyup,YP,0.7,23,18,0,23,0,13710,Acres,0,7707758,208771,131358,0,0,0,0,0.027085,0
2018,Rice,CA,Butte,RBUP,Reinsured Buyup,YP,0.75,93,70,1,115,1,51390,Acres,0,30386144,869659,562931,105913,0,0,0,0.02862,0.121786
2018,Rice,CA,Butte,RBUP,Reinsured Buyup,YP,0.8,19,16,0,17,0,8826,Acres,0,5988418,183541,115933,0,0,0,0,0.030649,0
2018,Rice,CA,Butte,RBUP,Reinsured Buyup,YP,0.85,54,43,1,58,1,21606,Acres,0,14593368,561697,249598,16592,0,0,0,0.038489,0.029539
2018,Rice,CA,Butte,RCAT,Reinsured Catastrophic,YP,0.5,15,10,0,11,0,7730,Acres,0,1694788,10942,10942,0,0,0,0,0.006456,0
2018,Rice,CA,Colusa,RBUP,Reinsured Buyup,RP,0.85,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2018,Rice,CA,Colusa,RBUP,Reinsured Buyup,RPHPE,0.5,1,1,0,2,0,508,Acres,0,195795,3175,2128,0,0,0,0,0.016215,0
2018,Rice,CA,Colusa,RBUP,Reinsured Buyup,RPHPE,0.6,1,1,0,2,0,428,Acres,0,204539,4456,2852,0,0,0,0,0.021785,0
2018,Rice,CA,Colusa,RBUP,Reinsured Buyup,RPHPE,0.7,4,4,0,4,0,648,Acres,0,345108,11200,6608,0,0,0,0,0.032453,0
2018,Rice,CA,Colusa,RBUP,Reinsured Buyup,RPHPE,0.75,6,3,0,3,0,1830,Acres,0,1190935,39932,27756,0,0,0,0,0.033529,0
2018,Rice,CA,Colusa,RBUP,Reinsured Buyup,RPHPE,0.85,2,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2018,Rice,CA,Colusa,RBUP,Reinsured Buyup,SCO-RPHPE,0.7,4,4,0,4,0,0,Acres,648,78880,4968,3228,0,0,0,0,0.062981,0
2018,Rice,CA,Colusa,RBUP,Reinsured Buyup,SCO-RPHPE,0.75,6,3,0,6,0,0,Acres,1830,174670,15075,9799,0,0,0,0,0.086305,0
2018,Rice,CA,Colusa,RBUP,Reinsured Buyup,SCO-RPHPE,0.85,2,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2018,Rice,CA,Colusa,RBUP,Reinsured Buyup,SCO-YP,0.5,1,1,0,1,0,0,Acres,2,341,1,0,0,0,0,0,0.002932,0
2018,Rice,CA,Colusa,RBUP,Reinsured Buyup,SCO-YP,0.6,2,2,0,4,0,0,Acres,1024,223236,1028,668,0,0,0,0,0.004604,0
2018,Rice,CA,Colusa,RBUP,Reinsured Buyup,SCO-YP,0.7,5,5,0,6,0,0,Acres,192,23299,172,111,0,0,0,0,0.007382,0
2018,Rice,CA,Colusa,RBUP,Reinsured Buyup,SCO-YP,0.75,11,10,0,16,0,0,Acres,9098,851954,9114,5922,0,0,0,0,0.010697,0
2018,Rice,CA,Colusa,RBUP,Reinsured Buyup,SCO-YP,0.8,5,5,0,37,0,0,Acres,3494,161253,2949,1917,0,0,0,0,0.018288,0
2018,Rice,CA,Colusa,RBUP,Reinsured Buyup,SCO-YP,0.85,5,5,0,16,0,0,Acres,5340,44208,1493,969,0,0,0,0,0.033772,0
2018,Rice,CA,Colusa,RBUP,Reinsured Buyup,YP,0.5,97,68,0,93,0,39540,Acres,0,14404892,186543,134886,0,0,0,0,0.012949,0
2018,Rice,CA,Colusa,RBUP,Reinsured Buyup,YP,0.55,15,11,0,16,0,9894,Acres,0,3921080,56564,40542,0,0,0,0,0.014425,0
2018,Rice,CA,Colusa,RBUP,Reinsured Buyup,YP,0.6,16,13,0,15,0,12762,Acres,0,6147880,91845,69791,0,0,0,0,0.014939,0
2018,Rice,CA,Colusa,RBUP,Reinsured Buyup,YP,0.65,57,48,0,98,0,36084,Acres,0,18552786,390554,248656,0,0,0,0,0.02105,0
2018,Rice,CA,Colusa,RBUP,Reinsured Buyup,YP,0.7,44,36,1,59,2,23380,Acres,0,12651056,323768,205114,146256,0,0,0,0.025592,0.45173
2018,Rice,CA,Colusa,RBUP,Reinsured Buyup,YP,0.75,110,91,1,151,1,68000,Acres,0,38441628,1034235,679641,72213,0,0,0,0.026904,0.069822
2018,Rice,CA,Colusa,RBUP,Reinsured Buyup,YP,0.8,29,22,0,63,0,16190,Acres,0,9861309,318186,174076,0,0,0,0,0.032266,0
2018,Rice,CA,Colusa,RBUP,Reinsured Buyup,YP,0.85,81,59,2,90,2,39934,Acres,0,26750041,956564,436082,17159,0,0,0,0.035759,0.017938
2018,Rice,CA,Colusa,RCAT,Reinsured Catastrophic,YP,0.5,19,14,0,21,0,10138,Acres,0,2087793,13788,13788,0,0,0,0,0.006604,0
2018,Rice,CA,Fresno,RBUP,Reinsured Buyup,RP,0.75,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2018,Rice,CA,Fresno,RBUP,Reinsured Buyup,SCO-YP,0.6,1,1,0,6,0,0,Acres,1548,183825,1727,1123,0,0,0,0,0.009394,0
2018,Rice,CA,Fresno,RBUP,Reinsured Buyup,YP,0.6,1,1,0,6,0,1548,Acres,0,424207,19177,12272,0,0,0,0,0.045206,0
2018,Rice,CA,Fresno,RBUP,Reinsured Buyup,YP,0.75,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2018,Rice,CA,Fresno,RCAT,Reinsured Catastrophic,YP,0.5,4,1,0,1,0,1244,Acres,0,193978,2646,2646,0,0,0,0,0.01364,0
2018,Rice,CA,Glenn,RBUP,Reinsured Buyup,RP,0.55,2,2,0,2,0,668,Acres,0,286393,4533,2901,0,0,0,0,0.015827,0
2018,Rice,CA,Glenn,RBUP,Reinsured Buyup,RP,0.85,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2018,Rice,CA,Glenn,RBUP,Reinsured Buyup,RPHPE,0.7,1,1,0,3,0,820,Acres,0,392936,14075,8305,0,0,0,0,0.03582,0
2018,Rice,CA,Glenn,RBUP,Reinsured Buyup,RPHPE,0.75,5,4,0,4,0,2340,Acres,0,1399706,45531,32737,0,0,0,0,0.032528,0
2018,Rice,CA,Glenn,RBUP,Reinsured Buyup,RPHPE,0.8,2,2,0,2,0,1014,Acres,0,689030,25217,16939,0,0,0,0,0.036597,0
2018,Rice,CA,Glenn,RBUP,Reinsured Buyup,RPHPE,0.85,2,2,2,2,2,1058,Acres,0,742828,34038,15341,12314,0,0,0,0.045822,0.361772
2018,Rice,CA,Glenn,RBUP,Reinsured Buyup,SCO-RPHPE,0.7,1,1,0,3,0,0,Acres,820,89814,5981,3888,0,0,0,0,0.066593,0
2018,Rice,CA,Glenn,RBUP,Reinsured Buyup,SCO-RPHPE,0.75,4,3,0,13,0,0,Acres,1986,175096,16179,10515,0,0,0,0,0.0924,0
2018,Rice,CA,Glenn,RBUP,Reinsured Buyup,SCO-RPHPE,0.8,1,1,0,2,0,0,Acres,932,47880,6493,4221,0,0,0,0,0.135609,0
2018,Rice,CA,Glenn,RBUP,Reinsured Buyup,SCO-RPHPE,0.85,2,2,0,2,0,0,Acres,1058,8739,1727,1123,0,0,0,0,0.197619,0
2018,Rice,CA,Glenn,RBUP,Reinsured Buyup,SCO-YP,0.5,1,1,0,2,0,0,Acres,1916,510081,2092,1360,0,0,0,0,0.004101,0
2018,Rice,CA,Glenn,RBUP,Reinsured Buyup,SCO-YP,0.6,2,2,0,11,0,0,Acres,3982,840657,4790,3114,0,0,0,0,0.005697,0
2018,Rice,CA,Glenn,RBUP,Reinsured Buyup,SCO-YP,0.65,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2018,Rice,CA,Glenn,RBUP,Reinsured Buyup,SCO-YP,0.7,1,1,0,3,0,0,Acres,730,96286,876,570,0,0,0,0,0.009097,0
2018,Rice,CA,Glenn,RBUP,Reinsured Buyup,SCO-YP,0.75,6,5,0,5,0,0,Acres,3602,334927,4422,2874,0,0,0,0,0.013202,0
2018,Rice,CA,Glenn,RBUP,Reinsured Buyup,SCO-YP,0.8,3,2,0,2,0,0,Acres,44,2445,58,37,0,0,0,0,0.023721,0
2018,Rice,CA,Glenn,RBUP,Reinsured Buyup,SCO-YP,0.85,6,4,0,12,0,0,Acres,5566,44382,3370,2191,0,0,0,0,0.075931,0
2018,Rice,CA,Glenn,RBUP,Reinsured Buyup,YP,0.5,43,38,1,57,1,24560,Acres,0,9666812,104263,75693,20485,0,0,0,0.010785,0.196474
2018,Rice,CA,Glenn,RBUP,Reinsured Buyup,YP,0.55,2,1,0,1,0,172,Acres,0,77492,1047,670,0,0,0,0,0.013511,0
2018,Rice,CA,Glenn,RBUP,Reinsured Buyup,YP,0.6,11,8,0,8,0,6938,Acres,0,3269687,43390,32050,0,0,0,0,0.01327,0
2018,Rice,CA,Glenn,RBUP,Reinsured Buyup,YP,0.65,34,28,0,49,0,15998,Acres,0,7963142,128368,81099,0,0,0,0,0.01612,0
2018,Rice,CA,Glenn,RBUP,Reinsured Buyup,YP,0.7,24,18,0,28,0,9428,Acres,0,5002609,102117,69802,0,0,0,0,0.020412,0
2018,Rice,CA,Glenn,RBUP,Reinsured Buyup,YP,0.75,60,43,1,70,1,30496,Acres,0,17829017,470895,286257,39977,0,0,0,0.026411,0.084895
2018,Rice,CA,Glenn,RBUP,Reinsured Buyup,YP,0.8,9,7,1,10,1,1918,Acres,0,1234589,41994,20158,17349,0,0,0,0.034014,0.41313
2018,Rice,CA,Glenn,RBUP,Reinsured Buyup,YP,0.85,28,19,2,27,2,12992,Acres,0,8722161,318155,139259,127830,0,0,0,0.036476,0.401785
2018,Rice,CA,Glenn,RCAT,Reinsured Catastrophic,YP,0.5,32,29,0,73,0,29564,Acres,0,6235567,35033,35033,0,0,0,0,0.005618,0
